icm	trans
66.78426	0.58356
67.036276	0.58188
67.288292	0.58005
67.540308	0.57897
67.792324	0.57531
68.04434	0.57138
68.296356	0.57043
68.548372	0.56758
68.800388	0.56451
69.052404	0.5622
69.30442	0.56019
69.556436	0.55716
69.808452	0.55425
70.060468	0.55192
70.312484	0.54867
70.5645	0.54753
70.816516	0.54553
71.068532	0.54235
71.320548	0.54074
71.572564	0.53899
71.82458	0.53564
72.076596	0.5287
72.328612	0.52657
72.580628	0.52889
72.832644	0.52927
73.08466	0.52665
73.336676	0.52221
73.588692	0.5243
73.840708	0.52307
74.092724	0.51888
74.34474	0.52165
74.596756	0.52295
74.848772	0.52113
75.100788	0.5181
75.352804	0.51134
75.60482	0.50806
75.856836	0.51161
76.108852	0.5124
76.360868	0.5115
76.612884	0.51025
76.8649	0.50851
77.116916	0.50603
77.368932	0.50472
77.620948	0.50394
77.872964	0.50026
78.12498	0.49619
78.376996	0.49471
78.629012	0.49252
78.881028	0.48874
79.133044	0.48704
79.38506	0.48549
79.637076	0.48003
79.889092	0.47985
80.141108	0.48269
80.393124	0.48137
80.64514	0.47988
80.897156	0.47733
81.149172	0.47539
81.401188	0.47467
81.653204	0.47313
81.90522	0.46878
82.157236	0.464
82.409252	0.46663
82.661268	0.46856
82.913284	0.46791
83.1653	0.46754
83.417316	0.46616
83.669332	0.46502
83.921348	0.4644
84.173364	0.46277
84.42538	0.46169
84.677396	0.46031
84.929412	0.45795
85.181428	0.45634
85.433444	0.45444
85.68546	0.45199
85.937476	0.45049
86.189492	0.44895
86.441508	0.44722
86.693524	0.44559
86.94554	0.4436
87.197556	0.441
87.449572	0.43719
87.701588	0.43067
87.953604	0.41884
88.20562	0.41736
88.457636	0.42384
88.709652	0.42452
88.961668	0.42331
89.213684	0.4235
89.4657	0.42195
89.717716	0.42127
89.969732	0.42132
90.221748	0.42
90.473764	0.41857
90.72578	0.4172
90.977796	0.41569
91.229812	0.41433
91.481828	0.41304
91.733844	0.41146
91.98586	0.40861
92.237876	0.40349
92.489892	0.3955
92.741908	0.39908
92.993924	0.40378
93.24594	0.40484
93.497956	0.40429
93.749972	0.4034
94.001988	0.4025
94.254004	0.40146
94.50602	0.39992
94.758036	0.3985
95.010052	0.39742
95.262068	0.39596
95.514084	0.39383
95.7661	0.39011
96.018116	0.38413
96.270132	0.38338
96.522148	0.38581
96.774164	0.38526
97.02618	0.38352
97.278196	0.38236
97.530212	0.38163
97.782228	0.38007
98.034244	0.37847
98.28626	0.37619
98.538276	0.37323
98.790292	0.36787
99.042308	0.36211
99.294324	0.36426
99.54634	0.36411
99.798356	0.36345
100.050372	0.36098
100.302388	0.35414
100.554404	0.34888
100.80642	0.35568
101.058436	0.35881
101.310452	0.35758
101.562468	0.35605
101.814484	0.35799
102.0665	0.35877
102.318516	0.3586
102.570532	0.35799
102.822548	0.35674
103.074564	0.35538
103.32658	0.35409
103.578596	0.35279
103.830612	0.35113
104.082628	0.34859
104.334644	0.34337
104.58666	0.33901
104.838676	0.34183
105.090692	0.34302
105.342708	0.33966
105.594724	0.33334
105.84674	0.33426
106.098756	0.33564
106.350772	0.33605
106.602788	0.33619
106.854804	0.33437
107.10682	0.33276
107.358836	0.3316
107.610852	0.3285
107.862868	0.32661
108.114884	0.32726
108.3669	0.3267
108.618916	0.32576
108.870932	0.32424
109.122948	0.32295
109.374964	0.3222
109.62698	0.32181
109.878996	0.32113
110.131012	0.32052
110.383028	0.31971
110.635044	0.31824
110.88706	0.31402
111.139076	0.31063
111.391092	0.31414
111.643108	0.31563
111.895124	0.31519
112.14714	0.31423
112.399156	0.313
112.651172	0.31212
112.903188	0.3113
113.155204	0.31048
113.40722	0.30986
113.659236	0.30912
113.911252	0.3083
114.163268	0.30715
114.415284	0.30586
114.6673	0.3043
114.919316	0.30247
115.171332	0.30122
115.423348	0.29992
115.675364	0.29868
115.92738	0.29718
116.179396	0.29606
116.431412	0.29471
116.683428	0.29366
116.935444	0.29283
117.18746	0.29167
117.439476	0.291
117.691492	0.28903
117.943508	0.28606
118.195524	0.28628
118.44754	0.28662
118.699556	0.28555
118.951572	0.2847
119.203588	0.28402
119.455604	0.28312
119.70762	0.28063
119.959636	0.27588
120.211652	0.27544
120.463668	0.27761
120.715684	0.27877
120.9677	0.27933
121.219716	0.2782
121.471732	0.27541
121.723748	0.26975
121.975764	0.26594
122.22778	0.27053
122.479796	0.27194
122.731812	0.27133
122.983828	0.27081
123.235844	0.2705
123.48786	0.27038
123.739876	0.27004
123.991892	0.26898
124.243908	0.26769
124.495924	0.26632
124.74794	0.2647
124.999956	0.26325
125.251972	0.26235
125.503988	0.26126
125.756004	0.26031
126.00802	0.25931
126.260036	0.25784
126.512052	0.25446
126.764068	0.24902
127.016084	0.24651
127.2681	0.24962
127.520116	0.2513
127.772132	0.25176
128.024148	0.2515
128.276164	0.25064
128.52818	0.24947
128.780196	0.24924
129.032212	0.24941
129.284228	0.24924
129.536244	0.2485
129.78826	0.24773
130.040276	0.24731
130.292292	0.24677
130.544308	0.24591
130.796324	0.24452
131.04834	0.24372
131.300356	0.24345
131.552372	0.24095
131.804388	0.23708
132.056404	0.23743
132.30842	0.23635
132.560436	0.23118
132.812452	0.23176
133.064468	0.23434
133.316484	0.23415
133.5685	0.23411
133.820516	0.2343
134.072532	0.23337
