1.000000e+01 1.667814e-02 4.232422e+00
1.010000e+01 1.673063e-02 4.247134e+00
1.020000e+01 1.681387e-02 4.269349e+00
1.030000e+01 1.683250e-02 4.275867e+00
1.040000e+01 1.686337e-02 4.285464e+00
1.050000e+01 1.690564e-02 4.297786e+00
1.060000e+01 1.695388e-02 4.311538e+00
1.070000e+01 1.699903e-02 4.324506e+00
1.080000e+01 1.704803e-02 4.338393e+00
1.090000e+01 1.710135e-02 4.353304e+00
1.100000e+01 1.716698e-02 4.371151e+00
1.110000e+01 1.724337e-02 4.391732e+00
1.120000e+01 1.725397e-02 4.396326e+00
1.130000e+01 1.729569e-02 4.408517e+00
1.140000e+01 1.734300e-02 4.422029e+00
1.150000e+01 1.739261e-02 4.436080e+00
1.160000e+01 1.744359e-02 4.450450e+00
1.170000e+01 1.749557e-02 4.465054e+00
1.180000e+01 1.754839e-02 4.479854e+00
1.190000e+01 1.760197e-02 4.494830e+00
1.200000e+01 1.765635e-02 4.510000e+00
1.210000e+01 1.771116e-02 4.525261e+00
1.220000e+01 1.776672e-02 4.540704e+00
1.230000e+01 1.782294e-02 4.556299e+00
1.240000e+01 1.787980e-02 4.572046e+00
1.250000e+01 1.793731e-02 4.587945e+00
1.260000e+01 1.799566e-02 4.604046e+00
1.270000e+01 1.805420e-02 4.620179e+00
1.280000e+01 1.811357e-02 4.636517e+00
1.290000e+01 1.817361e-02 4.653007e+00
1.300000e+01 1.823428e-02 4.669649e+00
1.310000e+01 1.829561e-02 4.686442e+00
1.320000e+01 1.835758e-02 4.703389e+00
1.330000e+01 1.842022e-02 4.720490e+00
1.340000e+01 1.848352e-02 4.737747e+00
1.350000e+01 1.854748e-02 4.755161e+00
1.360000e+01 1.861213e-02 4.772734e+00
1.370000e+01 1.867747e-02 4.790468e+00
1.380000e+01 1.874351e-02 4.808367e+00
1.390000e+01 1.881027e-02 4.826436e+00
1.400000e+01 1.887775e-02 4.844674e+00
1.410000e+01 1.894601e-02 4.863092e+00
1.420000e+01 1.901506e-02 4.881694e+00
1.430000e+01 1.908499e-02 4.900505e+00
1.440000e+01 1.915595e-02 4.919552e+00
1.450000e+01 1.922819e-02 4.938899e+00
1.460000e+01 1.930237e-02 4.958700e+00
1.470000e+01 1.938063e-02 4.979455e+00
1.480000e+01 1.947631e-02 5.004382e+00
1.490000e+01 1.956637e-02 5.028026e+00
1.500000e+01 1.960450e-02 5.039192e+00
1.510000e+01 1.967173e-02 5.057380e+00
1.520000e+01 1.974431e-02 5.076822e+00
1.530000e+01 1.981919e-02 5.096802e+00
1.540000e+01 1.989559e-02 5.117137e+00
1.550000e+01 1.997323e-02 5.137757e+00
1.560000e+01 2.005203e-02 5.158650e+00
1.570000e+01 2.013198e-02 5.179811e+00
1.580000e+01 2.021312e-02 5.201246e+00
