icm	trans	
79.637066	0.766940594
79.889082	0.765623762
80.141098	0.765019802
80.393114	0.764089109
80.64513	0.763465347
80.897146	0.76260396
81.149162	0.761554455
81.401178	0.760217822
81.653194	0.75819802
81.90521	0.755623762
82.157226	0.753970297
82.409242	0.75429703
82.661258	0.753257426
82.913274	0.751475248
83.16529	0.75070297
83.417306	0.750435644
83.669322	0.749970297
83.921338	0.749594059
84.173354	0.749336634
84.42537	0.749188119
84.677386	0.749455446
84.929402	0.749861386
85.181418	0.749752475
85.433434	0.749326733
85.68545	0.749118812
85.937466	0.748782178
86.189482	0.748673267
86.441498	0.749019802
86.693514	0.749594059
86.94553	0.75009901
87.197546	0.74970297
87.449562	0.747722772
87.701578	0.744891089
87.953594	0.744920792
88.20561	0.746336634
88.457626	0.744950495
88.709642	0.74350495
88.961658	0.741821782
89.213674	0.741445545
89.46569	0.741267327
89.717706	0.740980198
89.969722	0.740386139
90.221738	0.738732673
90.473754	0.736554455
90.72577	0.735544554
90.977786	0.735148515
91.229802	0.735069307
91.481818	0.735217822
91.733834	0.733683168
91.98585	0.730445545
92.237866	0.728009901
92.489882	0.729277228
92.741898	0.729792079
92.993914	0.72839604
93.24593	0.726712871
93.497946	0.725158416
93.749962	0.725049505
94.001978	0.725138614
94.253994	0.725564356
94.50601	0.725722772
94.758026	0.725009901
95.010042	0.724524752
95.262058	0.723594059
95.514074	0.722257426
95.76609	0.721336634
96.018106	0.721376238
96.270122	0.72180198
96.522138	0.721158416
96.774154	0.719594059
97.02617	0.717425743
97.278186	0.716861386
97.530202	0.716871287
97.782218	0.716277228
98.034234	0.715346535
98.28625	0.713049505
98.538266	0.709267327
98.790282	0.706138614
99.042298	0.708138614
99.294314	0.710277228
99.54633	0.70809901
99.798346	0.704316832
100.050362	0.700336634
100.302378	0.70607
100.554394	0.69406
100.80641	0.69374
101.058426	0.69824
101.310442	0.69948
101.562458	0.6985
101.814474	0.70213
102.06649	0.70532
102.318506	0.70666
102.570522	0.70802
102.822538	0.70886
103.074554	0.70921
103.32657	0.71023
103.578586	0.71101
103.830602	0.71044
104.082618	0.70845
104.334634	0.70511
104.58665	0.69884
104.838666	0.70198
105.090682	0.70679
105.342698	0.70566
105.594714	0.69776
105.84673	0.69658
106.098746	0.69899
106.350762	0.6996
106.602778	0.70083
106.854794	0.70064
107.10681	0.69855
107.358826	0.69676
107.610842	0.69235
107.862858	0.68955
108.114874	0.69306
108.36689	0.69308
108.618906	0.69036
108.870922	0.68951
109.122938	0.68971
109.374954	0.68802
109.62697	0.68768
109.878986	0.68833
110.131002	0.68745
110.383018	0.68726
110.635034	0.68645
110.88705	0.68229
111.139066	0.67517
111.391082	0.67935
111.643098	0.68584
111.895114	0.68952
112.14713	0.69133
112.399146	0.69269
112.651162	0.69384
112.903178	0.69426
113.155194	0.69412
113.40721	0.69406
113.659226	0.6947
113.911242	0.69459
114.163258	0.69399
114.415274	0.69141
114.66729	0.68924
114.919306	0.6889
115.171322	0.68788
115.423338	0.6864
115.675354	0.68611
115.92737	0.68551
116.179386	0.68261
116.431402	0.67912
116.683418	0.67742
116.935434	0.67583
117.18745	0.67325
117.439466	0.6713
117.691482	0.6659
117.943498	0.66053
118.195514	0.66266
118.44753	0.66478
118.699546	0.66459
118.951562	0.66375
119.203578	0.66205
119.455594	0.66126
119.70761	0.66058
119.959626	0.65371
120.211642	0.65027
120.463658	0.65303
120.715674	0.65442
120.96769	0.6554
121.219706	0.65583
121.471722	0.65428
121.723738	0.64712
121.975754	0.63599
122.22777	0.64538
122.479786	0.65189
122.731802	0.65341
122.983818	0.65227
123.235834	0.65112
123.48785	0.65268
123.739866	0.65252
123.991882	0.65053
124.243898	0.64895
124.495914	0.64781
124.74793	0.64719
124.999946	0.64584
125.251962	0.64246
125.503978	0.63952
125.755994	0.63755
126.00801	0.63533
126.260026	0.63219
126.512042	0.62535
126.764058	0.61108
127.016074	0.59406
127.26809	0.59948
127.520106	0.60591
127.772122	0.60796
128.024138	0.60666
128.276154	0.60637
128.52817	0.60378
