1.000000e+01 3.092628e-06 7.480279e-02
1.010000e+01 3.849643e-06 7.808568e-02
1.020000e+01 1.881597e-05 1.056542e-01
1.030000e+01 6.038333e-06 8.555824e-02
1.040000e+01 3.418523e-06 7.853747e-02
1.050000e+01 3.124100e-06 7.807309e-02
1.060000e+01 4.615702e-06 8.382620e-02
1.070000e+01 3.280983e-06 7.995929e-02
1.080000e+01 3.142569e-06 8.002717e-02
1.090000e+01 3.535127e-06 8.213830e-02
1.100000e+01 6.491415e-06 9.146546e-02
1.110000e+01 1.964846e-05 1.139635e-01
1.120000e+01 4.118435e-06 8.609011e-02
1.130000e+01 3.252262e-06 8.358922e-02
1.140000e+01 3.043388e-06 8.336614e-02
1.150000e+01 2.965583e-06 8.365738e-02
1.160000e+01 2.931351e-06 8.412712e-02
1.170000e+01 2.914538e-06 8.466928e-02
1.180000e+01 2.907597e-06 8.525313e-02
1.190000e+01 2.907412e-06 8.586595e-02
1.200000e+01 3.019123e-06 8.699339e-02
1.210000e+01 2.912733e-06 8.711491e-02
1.220000e+01 2.914497e-06 8.773433e-02
1.230000e+01 2.919782e-06 8.836932e-02
1.240000e+01 2.926612e-06 8.901097e-02
1.250000e+01 2.937064e-06 8.966890e-02
1.260000e+01 3.125174e-06 9.115240e-02
1.270000e+01 2.951592e-06 9.095475e-02
1.280000e+01 2.957152e-06 9.158933e-02
1.290000e+01 2.965267e-06 9.223545e-02
1.300000e+01 2.974077e-06 9.288456e-02
1.310000e+01 2.983322e-06 9.353548e-02
1.320000e+01 2.992949e-06 9.418797e-02
1.330000e+01 3.003068e-06 9.484259e-02
1.340000e+01 3.013301e-06 9.549756e-02
1.350000e+01 3.024111e-06 9.615509e-02
1.360000e+01 3.035444e-06 9.681494e-02
1.370000e+01 3.047434e-06 9.747775e-02
1.380000e+01 3.060379e-06 9.814499e-02
1.390000e+01 3.080816e-06 9.884830e-02
1.400000e+01 3.091211e-06 9.950269e-02
1.410000e+01 3.111997e-06 1.002071e-01
1.420000e+01 3.128493e-06 1.008909e-01
1.430000e+01 3.155791e-06 1.016263e-01
1.440000e+01 3.195620e-06 1.024210e-01
1.450000e+01 3.262979e-06 1.033451e-01
1.460000e+01 3.407137e-06 1.046214e-01
1.470000e+01 3.873975e-06 1.072820e-01
1.480000e+01 9.039034e-06 1.238608e-01
1.490000e+01 1.522296e-05 1.369318e-01
1.500000e+01 4.210658e-06 1.105291e-01
1.510000e+01 3.546397e-06 1.083060e-01
1.520000e+01 3.389881e-06 1.081883e-01
1.530000e+01 3.329670e-06 1.085066e-01
1.540000e+01 3.313194e-06 1.090313e-01
1.550000e+01 3.314861e-06 1.096426e-01
1.560000e+01 3.342140e-06 1.103789e-01
1.570000e+01 3.396788e-06 1.112488e-01
1.580000e+01 3.407753e-06 1.119034e-01
1.590000e+01 3.519608e-06 1.130441e-01
1.600000e+01 3.933657e-06 1.155510e-01
1.610000e+01 6.881244e-06 1.268124e-01
1.620000e+01 1.189829e-05 1.400474e-01
1.630000e+01 4.139024e-06 1.182883e-01
1.640000e+01 3.671611e-06 1.168018e-01
1.650000e+01 3.503342e-06 1.165900e-01
1.660000e+01 3.462774e-06 1.169923e-01
1.670000e+01 3.461342e-06 1.175866e-01
1.680000e+01 3.812064e-06 1.199221e-01
1.690000e+01 3.456665e-06 1.187636e-01
1.700000e+01 3.456236e-06 1.193608e-01
1.710000e+01 3.468075e-06 1.200200e-01
1.720000e+01 3.474484e-06 1.206512e-01
1.730000e+01 3.485735e-06 1.213070e-01
1.740000e+01 3.498302e-06 1.219695e-01
1.750000e+01 3.511896e-06 1.226371e-01
1.760000e+01 3.526896e-06 1.233119e-01
1.770000e+01 3.546241e-06 1.240088e-01
1.780000e+01 3.652914e-06 1.251603e-01
1.790000e+01 3.656294e-06 1.257673e-01
1.800000e+01 3.591412e-06 1.260338e-01
1.810000e+01 3.600705e-06 1.266790e-01
1.820000e+01 3.614855e-06 1.273492e-01
1.830000e+01 3.630418e-06 1.280266e-01
1.840000e+01 3.647102e-06 1.287098e-01
1.850000e+01 3.666436e-06 1.294067e-01
1.860000e+01 3.702677e-06 1.301907e-01
1.870000e+01 3.832647e-06 1.314569e-01
1.880000e+01 3.722441e-06 1.314868e-01
1.890000e+01 3.753844e-06 1.322462e-01
1.900000e+01 3.759901e-06 1.328742e-01
1.910000e+01 4.323892e-06 1.363610e-01
1.920000e+01 3.790401e-06 1.342256e-01
1.930000e+01 3.803364e-06 1.348893e-01
1.940000e+01 3.820948e-06 1.355770e-01
1.950000e+01 3.839799e-06 1.362712e-01
1.960000e+01 3.859373e-06 1.369692e-01
1.970000e+01 3.879659e-06 1.376708e-01
1.980000e+01 3.900938e-06 1.383776e-01
1.990000e+01 3.924609e-06 1.390968e-01
2.000000e+01 3.972303e-06 1.399403e-01
2.010000e+01 3.997292e-06 1.406662e-01
2.020000e+01 4.002180e-06 1.412880e-01
2.030000e+01 4.324219e-06 1.435481e-01
2.040000e+01 4.134543e-06 1.431607e-01
2.050000e+01 4.236218e-06 1.442748e-01
2.060000e+01 4.118741e-06 1.442764e-01
2.070000e+01 4.125342e-06 1.449075e-01
2.080000e+01 4.152315e-06 1.456434e-01
2.090000e+01 4.185044e-06 1.464086e-01
2.100000e+01 4.222429e-06 1.471975e-01
2.110000e+01 4.265331e-06 1.480141e-01
2.120000e+01 4.315598e-06 1.488675e-01
2.130000e+01 4.377010e-06 1.497762e-01
2.140000e+01 4.452560e-06 1.507537e-01
2.150000e+01 4.553237e-06 1.518526e-01
2.160000e+01 4.694750e-06 1.531443e-01
2.170000e+01 4.910204e-06 1.547739e-01
2.180000e+01 5.274840e-06 1.570523e-01
2.190000e+01 5.993023e-06 1.607430e-01
2.200000e+01 7.765402e-06 1.680162e-01
2.210000e+01 1.461618e-05 1.874905e-01
2.220000e+01 1.149755e-04 2.946399e-01
2.230000e+01 4.629526e-05 2.368920e-01
2.240000e+01 1.161112e-05 1.822020e-01
