icm     trans
3.04578	0.97076
3.096543	1.11355
3.147306	1.11271
3.198069	1.03718
3.248832	1.04167
3.299595	1.05049
3.350358	1.09038
3.401121	1.05743
3.451884	1.02205
3.502647	1.05659
3.55341	1.02398
3.604173	1.00641
3.654936	0.95131
3.705699	1.01132
3.756462	1.0454
3.807225	1.00962
3.857988	0.99635
3.908751	0.87602
3.959514	0.94218
4.010277	1.02782
4.06104	0.96034
4.111803	0.99812
4.162566	0.8932
4.213329	0.93231
4.264092	1.01166
4.314855	0.99639
4.365618	1.05308
4.416381	0.9079
4.467144	1.02477
4.517907	1.0595
4.56867	1.01901
4.619433	1.0033
4.670196	0.96779
4.720959	1.05837
4.771722	1.00603
4.822485	1.02904
4.873248	1.0563
4.924011	1.02476
4.974774	1.01464
5.025537	0.99897
5.0763	1.03229
5.127063	1.03433
5.177826	1.01006
5.228589	1.00561
5.279352	1.01494
5.330115	1.00249
5.380878	1.00827
5.431641	0.99763
5.482404	1.022
5.533167	1.02612
5.58393	0.99125
5.634693	1.02011
5.685456	1.02394
5.736219	1.01667
5.786982	1.02306
5.837745	1.02686
5.888508	1.02307
5.939271	1.02618
5.990034	1.03074
6.040797	1.03409
6.09156	1.03118
6.142323	1.03716
6.193086	1.03434
6.243849	1.0183
6.294612	1.01053
6.345375	1.01861
6.396138	1.03494
6.446901	1.00879
6.497664	0.99765
6.548427	1.01543
6.59919	1.00049
6.649953	1.00054
6.700716	0.98826
6.751479	0.97638
6.802242	0.98634
6.853005	0.9774
6.903768	0.97904
6.954531	0.98823
7.005294	0.97635
7.056057	0.96146
7.10682	0.99185
7.157583	0.99597
7.208346	0.97751
7.259109	0.98569
7.309872	0.98933
7.360635	1.00299
7.411398	1.00412
7.462161	0.99071
7.512924	0.98355
7.563687	0.9818
7.61445	1.00145
7.665213	1.0049
7.715976	0.98769
7.766739	0.9842
7.817502	0.98574
7.868265	0.98008
7.919028	0.96993
7.969791	0.95721
8.020554	0.95676
8.071317	0.96448
8.12208	0.95476
8.172843	0.95409
8.223606	0.96446
8.274369	0.95069
8.325132	0.94126
8.375895	0.94675
8.426658	0.94798
8.477421	0.94647
8.528184	0.93869
8.578947	0.93041
8.62971	0.92309
8.680473	0.91391
8.731236	0.89738
8.781999	0.8958
8.832762	0.89508
8.883525	0.8896
8.934288	0.88514
8.985051	0.8777
9.035814	0.8738
9.086577	0.8521
9.13734	0.83466
9.188103	0.82934
9.238866	0.80544
9.289629	0.77686
9.340392	0.75957
9.391155	0.73772
9.441918	0.70202
9.492681	0.6617
9.543444	0.62855
9.594207	0.5893
9.64497	0.53985
9.695733	0.48275
9.746496	0.42253
9.797259	0.38327
9.848022	0.35333
9.898785	0.31586
9.949548	0.26923
10.000311	0.2162
10.051074	0.17697
10.051104	0.17924
10.101867	0.14896
10.15263	0.12128
10.203393	0.09262
10.254156	0.07199
10.304919	0.05972
10.355682	0.04893
10.406445	0.04065
10.457208	0.03483
10.507971	0.02802
10.558734	0.02319
10.609497	0.02153
10.66026	0.01893
10.711023	0.01649
10.761786	0.01563
10.812549	0.01451
10.863312	0.01438
10.914075	0.01423
10.964838	0.01296
11.015601	0.01258
11.066364	0.01159
11.117127	0.01115
11.16789	0.01204
11.218653	0.01208
11.269416	0.01109
11.320179	0.01096
11.370942	0.0104
11.421705	0.0088
11.472468	0.00863
11.523231	0.00909
