icm		trans
2.0305400	0.7911300
2.0813030	0.7900000
2.1320660	0.7752100
2.1828290	0.7779500
2.2335920	0.8280700
2.2843550	0.7997200
2.3351180	0.8944100
2.3858810	0.8578100
2.4366440	0.8459700
2.4874070	0.9277100
2.5381700	0.9232300
2.5889330	0.9144200
2.6396960	0.9637300
2.6904590	0.9821900
2.7412220	0.9847800
2.7919850	0.9820000
2.8427480	0.9870000
2.8935110	0.9794700
2.9442740	0.9870100
2.9950370	0.9810000
3.0458000	0.9870200
3.0965630	0.9664300
3.1473260	0.9546900
3.1980890	0.9840000
3.2488520	0.9589900
3.2996150	0.9600000
3.3503780	0.9723600
3.4011410	0.9444800
3.4519040	0.9660000
3.5026670	0.9934100
3.5534300	0.9922100
3.6041930	0.9841600
3.6549560	0.9592200
3.7057190	0.9491600
3.7564820	0.9840000
3.8072450	0.9840000
3.8580080	0.9950000
3.9087710	0.9840000
3.9595340	1.0010600
4.0102970	0.9930000
4.0610600	0.9936500
4.1118230	0.9946300
4.1625860	0.9950000
4.2133490	0.9960700
4.2641120	0.9930000
4.3148750	0.9930000
4.3656380	0.9808100
4.4164010	0.9980000
4.4671640	0.9969800
4.5179270	0.9884100
4.5686900	0.9900000
4.6194530	0.9900000
4.6702160	0.9980000
4.7209790	0.9980000
4.7717420	0.9992700
4.8225050	0.9840000
4.8732680	0.9760000
4.9240310	0.9870000
4.9747940	0.9900000
5.0255570	0.9840000
5.0763200	0.9900000
5.1270830	0.9870000
5.1778460	0.9820000
5.2286090	0.9810000
5.2793720	0.9880000
5.3301350	0.9809900
5.3808980	0.9870000
5.4316610	0.9900000
5.4824240	0.9930000
5.5331870	0.9996000
5.5839500	0.9894100
5.6347130	0.9980000
5.6854760	0.9900000
5.7362390	0.9984200
5.7870020	0.9850000
5.8377650	0.9949200
5.8885280	0.9900000
5.9392910	0.9842000
5.9900540	0.9790000
6.0408170	0.9790000
6.0915800	0.9876000
6.1423430	0.9806400
6.1931060	0.9680000
6.2438690	0.9831100
6.2946320	0.9795900
6.3453950	0.9595300
6.3961580	0.9459200
6.4469210	0.9340700
6.4976840	0.9240500
6.5484470	0.9197300
6.5992100	0.8921500
6.6499730	0.8614500
6.7007360	0.8520000
6.7514990	0.8245200
6.8022620	0.8108900
6.8530250	0.7537200
6.9037880	0.6609500
6.9545510	0.5672400
7.0053140	0.4283100
7.0560770	0.2913400
7.1068400	0.1902500
7.1576030	0.1195100
7.2083660	0.0804900
7.2591290	0.0549100
7.3098920	0.0389500
7.3606550	0.0290500
7.4114180	0.0220100
7.4621810	0.0180100
7.5129440	0.0154900
7.5637070	0.0128000
7.6144700	0.0110500
7.6652330	0.0103200
7.7159960	0.0095000
7.7667590	0.0096700
7.8175220	0.0093800
7.8682850	0.0082000
7.9190480	0.0075200
7.9698110	0.0069200
8.0205740	0.0062300
8.0713370	0.0062200
8.1221000	0.0062300
8.1728630	0.0061700
8.2236260	0.0063700
8.2743890	0.0062700
8.3251520	0.0064000
8.3759150	0.0063400
8.4266780	0.0058200
8.4774410	0.0053900
8.5282040	0.0057000
8.5789670	0.0063800
8.6297300	0.0060500
8.6804930	0.0059200
8.7312560	0.0063200
8.7820190	0.0070400
8.8327820	0.0078200
8.8835450	0.0078300
8.9343080	0.0077000
8.9850710	0.0089300
9.0358340	0.0104000
9.0865970	0.0105100
9.1373600	0.0104800
9.1881230	0.0101800
9.2388860	0.0099800
9.2896490	0.0102200
9.3404120	0.0095400
9.3911750	0.0092300
9.4419380	0.0088100
9.4927010	0.0080500
9.5434640	0.0087300
9.5942270	0.0089300
9.6449900	0.0085400
9.6957530	0.0080800
9.7465160	0.0083900
9.7972790	0.0091700
9.8480420	0.0091200
9.8988050	0.0087600
9.9495680	0.0083700
10.0003310	0.0089200
10.0510940	0.0098400
10.1018570	0.0100000
10.1526200	0.0101400
10.2033830	0.0101600
10.2541460	0.0103000
10.3049090	0.0102100
10.3556720	0.0104200
10.4064350	0.0099400
10.4571980	0.0091800
10.5079610	0.0093400
10.5587240	0.0101100
10.6094870	0.0113200
10.6602500	0.0119400
10.7110130	0.0126700
10.7617760	0.0134000
10.8125390	0.0132400
10.8633020	0.0135100
10.9140650	0.0138900
10.9648280	0.0141300
11.0155910	0.0153100

