#DataThief /Users/zkermish/Dropbox/Screen Captures/Screen Shot 2014-01-20 at 4.23.32 PM.png Monday 20-Jan-2014 4:31:50 PM
37.3013, 0.251
37.1971, 0.3378
37.2366, 0.4243
37.2761, 0.511
37.4197, 0.5109
37.4592, 0.5975
37.6029, 0.5973
37.6423, 0.6839
37.786, 0.6838
37.8255, 0.7704
37.9691, 0.7702
38.0087, 0.8568
38.1522, 0.8567
38.1918, 0.9433
38.2313, 1.0299
38.375, 1.0297
38.4144, 1.1164
38.5581, 1.1162
38.5976, 1.2028
38.7412, 1.2026
38.7807, 1.2893
38.9243, 1.2891
38.9639, 1.3757
39.1075, 1.3755
39.147, 1.4622
39.1865, 1.5488
39.3302, 1.5486
39.3697, 1.6353
39.5133, 1.6351
39.5528, 1.7217
39.6965, 1.7215
39.736, 1.8082
39.8796, 1.808
39.9191, 1.8946
40.0628, 1.8944
40.1022, 1.9811
40.1417, 2.0677
40.2854, 2.0675
40.3249, 2.1541
40.4685, 2.154
40.508, 2.2406
40.6517, 2.2404
40.7953, 2.2402
40.939, 2.24
40.8348, 2.3269
40.8742, 2.4135
41.018, 2.4133
41.1616, 2.4131
41.0575, 2.4999
41.097, 2.5866
41.2406, 2.5864
41.2801, 2.673
41.4238, 2.6728
41.4632, 2.7595
41.6069, 2.7593
41.6463, 2.8458
41.79, 2.8457
41.8295, 2.9324
41.869, 3.019
42.0127, 3.0188
42.0522, 3.1054
42.1958, 3.1053
42.2353, 3.1919
42.379, 3.1917
42.4184, 3.2783
42.5621, 3.2782
42.6016, 3.3648
42.7452, 3.3646
42.7848, 3.4512
42.8242, 3.5379
42.9679, 3.5377
43.0074, 3.6242
43.151, 3.624
43.1905, 3.7107
43.3342, 3.7106
43.3737, 3.7972
43.5173, 3.797
43.5568, 3.8837
43.5963, 3.9703
43.74, 3.9701
43.7795, 4.0567
43.9231, 4.0566
43.9626, 4.1432
44.1063, 4.143
44.1457, 4.2296
44.2894, 4.2295
44.4331, 4.2293
44.5767, 4.2291
44.4725, 4.3159
44.512, 4.4025
44.5514, 4.4892
44.6952, 4.4889
44.7347, 4.5756
44.8782, 4.5754
44.9178, 4.6621
45.0615, 4.6619
45.101, 4.7485
45.2446, 4.7483
45.2841, 4.835
45.4278, 4.8348
45.4673, 4.9214
45.5067, 5.008
45.6503, 5.0079
45.6899, 5.0945
45.8335, 5.0943
45.873, 5.1809
46.0167, 5.1808
46.1602, 5.1806
46.304, 5.1804
46.4477, 5.1802
46.3435, 5.267
46.2393, 5.3538
46.2788, 5.4405
46.4224, 5.4403
46.462, 5.5269
46.6056, 5.5267
46.6451, 5.6134
46.7888, 5.6132
46.8283, 5.6998
46.9719, 5.6996
47.0114, 5.7863
47.1551, 5.7861
47.1945, 5.8727
47.234, 5.9593
47.3777, 5.9592
47.4172, 6.0458
47.5608, 6.0456
47.6002, 6.1322
47.744, 6.132
47.7835, 6.2187
47.9271, 6.2185
48.0708, 6.2183
48.2144, 6.2182
48.1103, 6.305
48.0061, 6.3918
48.1498, 6.3916
48.1893, 6.4782
48.3329, 6.478
48.3724, 6.5647
48.5161, 6.5645
48.5554, 6.6511
48.6992, 6.6509
48.7387, 6.7376
48.8822, 6.7374
49.026, 6.7372
48.9218, 6.8239
48.9613, 6.9106
49.105, 6.9104
49.1445, 6.9971
49.2881, 6.9969
49.3276, 7.0835
49.4713, 7.0834
49.5108, 7.17
49.6543, 7.1698
49.6939, 7.2564
49.8376, 7.2563
49.7334, 7.3431
49.877, 7.3429
49.9165, 7.4295
50.0602, 7.4293
50.0997, 7.516
50.2433, 7.5158
50.2828, 7.6024
50.4264, 7.6021
50.5701, 7.6021
50.466, 7.6888
50.5055, 7.7755
50.6491, 7.7753
50.6886, 7.862
50.8323, 7.8618
50.8718, 7.9484
51.0154, 7.9482
51.0549, 8.0349
51.1985, 8.0347
51.238, 8.1213
51.3817, 8.1211
51.4212, 8.2077
51.5648, 8.2076
51.7085, 8.2074
51.6042, 8.2942
51.6438, 8.3808
51.7875, 8.3806
51.827, 8.4673
51.9706, 8.4671
52.0101, 8.5537
52.1538, 8.5535
52.2974, 8.5534
52.1933, 8.6402
52.2328, 8.7268
52.3764, 8.7266
52.4159, 8.8133
52.5596, 8.8131
52.599, 8.8997
52.7427, 8.8995
52.7822, 8.9862
52.9258, 8.986
52.9653, 9.0726
53.0048, 9.1592
53.1485, 9.1591
53.188, 9.2457
53.3316, 9.2455
53.4753, 9.2453
53.3711, 9.3321
53.5148, 9.332
53.5543, 9.4186
53.6979, 9.4184
53.7374, 9.505
53.7769, 9.5917
53.9205, 9.5915
53.96, 9.6781
54.1037, 9.6779
54.1432, 9.7646
54.2868, 9.7644
54.3263, 9.851
54.47, 9.8508
54.5095, 9.9375
54.549, 10.0241
54.6926, 10.0239
54.7321, 10.1105
54.8758, 10.1104
54.9153, 10.197
55.0589, 10.1968
55.2026, 10.1966
55.3462, 10.1965
55.2421, 10.2833
55.2814, 10.3699
55.321, 10.4565
55.4647, 10.4563
55.5042, 10.543
55.6478, 10.5428
55.6873, 10.6294
55.831, 10.6292
55.8705, 10.7159
56.0141, 10.7157
56.0536, 10.8023
56.0931, 10.8889
56.2368, 10.8888
56.2763, 10.9754
56.4199, 10.9752
56.4594, 11.0618
56.6031, 11.0617
56.6425, 11.1482
56.7862, 11.1481
