#DataThief /Users/zkermish/Dropbox/Screen Captures/Screen Shot 2014-01-20 at 4.23.32 PM.png Monday 20-Jan-2014 11:52:14 PM
35.8811, 0.253
36.0246, 0.2529
36.168, 0.2528
36.3115, 0.3394
36.4549, 0.426
36.5984, 0.5127
36.7418, 0.5993
36.8852, 0.6859
37.0287, 0.6857
37.1721, 0.7724
37.3155, 0.7722
37.459, 0.8588
37.6025, 0.9454
37.7459, 0.9453
37.8893, 1.0319
38.0328, 1.0317
38.1762, 1.1183
38.3197, 1.1182
38.4631, 1.2048
38.6066, 1.2046
38.75, 1.2912
38.8934, 1.2911
39.0369, 1.3777
39.1803, 1.4643
39.3237, 1.5509
39.4672, 1.6376
39.6107, 1.6374
39.7541, 1.724
39.8975, 1.7238
40.041, 1.8105
40.1844, 1.8971
40.3279, 1.8969
40.4713, 1.9835
40.6148, 2.0702
40.7582, 2.07
40.9016, 2.1566
41.0451, 2.1564
41.1885, 2.2431
41.332, 2.2429
41.4754, 2.3295
41.6189, 2.3293
41.7623, 2.416
41.9057, 2.4158
42.0492, 2.5024
42.1926, 2.5022
42.3361, 2.5021
42.4795, 2.5019
42.623, 2.5885
42.7664, 2.5883
42.9098, 2.675
43.0533, 2.6747
43.1967, 2.7614
43.3402, 2.7612
43.4836, 2.8479
43.627, 2.8477
43.7705, 2.9343
43.9139, 3.0209
44.0574, 3.0208
44.2008, 3.1074
44.3443, 3.1072
44.4877, 3.1938
44.6311, 3.1937
44.7746, 3.2803
44.918, 3.2801
45.0615, 3.3667
45.2049, 3.3666
45.3484, 3.4532
45.4918, 3.5398
45.6352, 3.5396
45.7787, 3.6263
45.9221, 3.6261
46.0656, 3.7127
46.209, 3.7125
46.3525, 3.7992
46.4959, 3.799
46.6393, 3.8856
46.7828, 3.9722
46.9262, 3.9721
47.0697, 4.0587
47.2131, 4.0585
47.3566, 4.1451
47.5, 4.145
47.6434, 4.2316
47.7869, 4.2314
47.9303, 4.318
48.0738, 4.3179
48.2172, 4.4045
48.3607, 4.491
48.5041, 4.4909
48.6475, 4.5776
48.791, 4.5774
48.9344, 4.664
49.0779, 4.6638
49.2213, 4.7505
49.3648, 4.7503
49.5082, 4.8369
49.6516, 4.8367
49.7951, 4.9234
49.9385, 5.01
50.082, 5.0098
50.2254, 5.0964
50.3689, 5.0963
50.3689, 5.1831
50.5123, 5.1829
50.6557, 5.2695
50.7992, 5.3562
50.9426, 5.3559
51.0861, 5.3558
51.2295, 5.4424
51.373, 5.5291
51.5164, 5.6157
51.6598, 5.6155
51.8033, 5.7021
51.9466, 5.702
52.0902, 5.7886
52.2336, 5.7884
52.377, 5.875
52.5205, 5.9617
52.6639, 5.9615
52.8074, 6.0481
52.9508, 6.0479
53.0943, 6.1346
53.2377, 6.1344
53.3811, 6.221
53.5246, 6.3075
53.668, 6.3075
53.8115, 6.3941
53.9548, 6.3939
54.0984, 6.4805
54.2418, 6.5672
54.3852, 6.567
54.5287, 6.6536
54.6721, 6.6534
54.8155, 6.7401
54.959, 6.7399
55.1025, 6.8265
55.2459, 6.8263
55.3893, 6.913
55.5328, 6.9996
55.6762, 6.9994
55.8197, 7.086
55.963, 7.0859
56.1066, 7.1724
56.25, 7.1723
56.3934, 7.2589
56.5369, 7.2588
56.6803, 7.3454
56.8237, 7.432
56.9672, 7.4318
57.1107, 7.5185
57.2541, 7.5183
57.3975, 7.6049
57.541, 7.6047
57.6844, 7.6914
57.8279, 7.6912
57.9713, 7.7778
58.1148, 7.8643
58.2582, 7.8643
58.4016, 7.9508
58.5451, 7.9506
58.6885, 8.0373
58.8319, 8.0372
58.9754, 8.1238
59.1189, 8.1236
59.2623, 8.2102
59.4057, 8.2101
59.5492, 8.2967
59.6926, 8.3833
59.8361, 8.3831
59.9795, 8.4698
60.123, 8.4696
60.2664, 8.5562
60.4098, 8.556
60.5533, 8.6427
60.6966, 8.6425
60.8401, 8.729
60.9836, 8.8157
61.127, 8.8155
61.2705, 8.9022
61.4139, 8.902
61.5574, 8.9886
61.7008, 8.9885
61.8443, 9.0751
61.9877, 9.0749
62.1311, 9.1615
62.2746, 9.2482
62.418, 9.248
62.5615, 9.3346
62.7048, 9.3344
62.8484, 9.4211
62.9918, 9.4209
63.1352, 9.5074
63.2787, 9.5072
63.4221, 9.5939
63.5655, 9.6806
63.709, 9.6804
63.8525, 9.767
63.9959, 9.7669
64.1393, 9.8535
64.2828, 9.8533
64.4262, 9.9399
64.5697, 9.9398
64.713, 10.0264
64.8566, 10.113
65.0, 10.1128
65.1434, 10.1995
65.2869, 10.1993
65.4303, 10.2859
65.5737, 10.2857
65.7172, 10.3724
65.8607, 10.3721
66.0041, 10.4588
66.1475, 10.5455
66.291, 10.5453
66.4344, 10.6319
66.5779, 10.6317
66.7213, 10.7184
66.8648, 10.7182
67.0082, 10.8048
67.1516, 10.8046
67.2951, 10.8913
67.4385, 10.9779
67.5819, 10.9777
67.7254, 11.0643
67.8689, 11.0642
68.0123, 11.1508
68.1557, 11.1506
68.2992, 11.2372
68.4426, 11.2371
68.5861, 11.3237
68.7295, 11.4102
68.873, 11.4101
69.0164, 11.4968
69.1598, 11.4966
69.3033, 11.5832
69.4466, 11.583
69.5901, 11.6697
69.7336, 11.6695
69.877, 11.7561
70.0205, 11.8427
70.1639, 11.8426
70.3074, 11.9292
70.4508, 11.929
70.5943, 12.0156
70.7377, 12.0155
70.8811, 12.1021
71.0246, 12.1019
71.168, 12.1885
71.3115, 12.2752
71.4549, 12.275
71.5984, 12.3616
71.7418, 12.3614
71.8852, 12.4481
72.0287, 12.4479
72.1721, 12.5345
72.3155, 12.6211
72.459, 12.621
72.6025, 12.7076
72.7459, 12.7074
72.8893, 12.794
73.0328, 12.7939
73.1762, 12.8805
73.3197, 12.967
73.4631, 12.9668
73.6066, 13.0536
73.75, 13.0534
73.8934, 13.14
74.0369, 13.1398
74.1803, 13.2265
74.3237, 13.3131
74.4672, 13.3997
74.6107, 13.4863
74.7541, 13.4862
74.8975, 13.5728
75.041, 13.5726
75.1844, 13.5724
75.3279, 13.6591
75.4713, 13.6589
75.6148, 13.7455
75.7582, 13.7452
75.9016, 13.8319
76.0451, 13.9186
76.1885, 13.9184
76.1885, 14.0052
76.332, 14.005
76.4754, 14.0917
76.6189, 14.1783
76.7623, 14.1781
76.9057, 14.1779
77.0492, 14.2646
77.1926, 14.3512
77.3361, 14.4378
77.4795, 14.5245
77.623, 14.6111
77.7664, 14.6109
77.9098, 14.6107
78.0533, 14.6105
78.1967, 14.6972
78.3402, 14.697
78.4836, 14.7835
78.627, 14.7833
78.7705, 14.87
78.9139, 14.9567
79.0574, 14.9565
79.2008, 15.0432
79.3443, 15.043
79.4877, 15.1296
79.6311, 15.1294
79.7746, 15.2161
79.918, 15.3027
80.0615, 15.3893
80.2049, 15.3891
80.3484, 15.4758
80.4918, 15.4756
80.6352, 15.5622
80.7787, 15.6488
80.9221, 15.6487
81.0656, 15.7353
81.209, 15.7351
81.3525, 15.8216
81.4959, 15.9083
81.6393, 15.9082
81.7828, 15.9948
81.9262, 15.9946
82.0697, 16.0813
82.2131, 16.0811
82.3566, 16.1677
82.5, 16.1675
82.6434, 16.2542
82.7869, 16.3408
82.9303, 16.4274
83.0738, 16.4272
83.2172, 16.5139
83.3607, 16.5137
83.5041, 16.6002
83.6475, 16.6
83.791, 16.6867
83.9344, 16.7734
84.0779, 16.7732
84.2213, 16.8598
84.3648, 16.9465
84.5082, 16.9463
84.6516, 17.0329
84.7951, 17.0327
84.9385, 17.1194
85.082, 17.1192
85.2254, 17.2058
85.3689, 17.2056
85.5123, 17.2923
85.6557, 17.3789
85.7992, 17.3787
85.9426, 17.4653
86.0861, 17.552
86.2295, 17.5518
86.373, 17.6383
86.5164, 17.725
86.6598, 17.7248
86.8033, 17.8115
86.9466, 17.8113
87.0902, 17.898
87.2336, 17.9846
87.377, 17.9844
87.5205, 18.071
87.6639, 18.0709
87.8074, 18.1575
87.9508, 18.1573
88.0943, 18.2439
88.2377, 18.3306
88.3811, 18.3304
88.5246, 18.417
88.668, 18.5036
88.8115, 18.5034
88.9548, 18.5901
89.0984, 18.5899
89.2418, 18.6764
89.3852, 18.7631
89.5287, 18.763
89.6721, 18.7628
89.8155, 18.8494
89.959, 18.9361
90.1025, 19.0227
90.2459, 19.0225
90.3893, 19.1091
90.5328, 19.109
90.6762, 19.1956
90.8197, 19.1954
90.963, 19.282
91.1066, 19.3687
91.25, 19.3685
91.3934, 19.4551
91.5369, 19.4549
91.6803, 19.5415
91.8237, 19.6282
91.9672, 19.628
92.1107, 19.7146
92.2541, 19.8013
92.3975, 19.8011
92.541, 19.8877
92.6844, 19.8875
92.8279, 19.9742
92.9713, 20.0608
93.1148, 20.0606
93.2582, 20.1472
93.4016, 20.1471
93.5451, 20.1469
93.6885, 20.2335
93.8319, 20.3201
93.9754, 20.4068
94.1189, 20.4934
94.2623, 20.4932
94.4057, 20.5798
94.5492, 20.5796
94.6926, 20.6663
94.8361, 20.7529
94.9795, 20.7528
95.123, 20.8394
95.2664, 20.8392
95.4098, 20.9258
95.5533, 21.0125
95.6966, 21.0123
95.8401, 21.0989
95.9836, 21.0987
96.127, 21.1854
96.2705, 21.1852
96.4139, 21.2718
96.5574, 21.3584
96.7008, 21.4451
96.8443, 21.4449
96.9877, 21.5314
97.1311, 21.6181
97.2746, 21.6179
97.418, 21.7046
97.5615, 21.7044
97.7048, 21.791
97.8484, 21.8777
97.9918, 21.8775
98.1352, 21.9641
98.2787, 22.0507
98.4221, 22.0506
98.5655, 22.1372
98.709, 22.2238
98.8525, 22.3105
98.9959, 22.3971
99.1393, 22.4837
